bank,pc,count
20,2522,2
20,2523,2
20,2524,2
20,2525,2
20,2526,2
20,2527,2
20,2530,2
20,2531,2
20,2532,2
20,2533,2
20,2534,2
20,2535,2
20,2536,2
20,2537,1
20,2540,2
20,2541,2
20,2543,2
20,2544,6
20,2545,6
20,2546,6
20,2547,8
20,2550,8
20,2551,8
20,2552,8
20,2553,8
20,2554,8
20,2555,8
20,2556,8
20,2557,8
20,2560,8
20,2561,8
20,2562,8
20,2563,8
20,2564,8
20,2565,4
20,2566,2
20,2567,2
20,2570,2
20,2571,2
20,2572,2
20,2573,2
20,2574,2
20,2575,2
20,2576,2
20,2577,2
20,2600,2
20,2601,2
20,2604,2
20,2605,2
20,2606,2
20,2607,2
20,2610,2
20,2611,2
20,2612,2
20,2613,2
20,2614,2
20,2615,2
20,2616,2
20,2642,2
20,2643,2
20,2644,2
20,2645,2
20,2646,2
20,2647,2
20,2650,2
20,2651,2
20,2652,2
20,2653,2
20,2654,2
20,2655,2
20,2656,2
20,2662,2
20,2663,2
20,2664,2
20,2665,2
20,2666,2
20,2667,2
20,2670,2
20,2671,2
20,2672,2
20,2674,2
20,2675,2
20,2676,2
20,2677,2
20,2700,2
20,2701,2
20,2702,2
20,2704,2
20,2705,2
20,2706,2
20,2707,2
20,2710,2
20,2712,2
20,2713,2
20,2714,2
20,2715,2
20,2716,2
20,2717,2
20,2720,2
20,2721,2
20,2722,2
20,2723,2
20,2724,2
20,2725,2
20,2726,2
20,2727,2
20,2730,4
20,2731,4
20,2732,4
20,2733,4
20,2734,4
20,2735,4
20,2751,4
20,2752,4
20,2753,4
20,2754,4
20,2755,2
20,2756,2
20,2757,2
20,2760,2
20,2761,2
20,2773,2
20,2775,2
20,2776,6
20,2777,6
20,3000,6
20,3001,6
20,3002,6
20,3003,6
20,3004,6
20,3005,6
20,3006,6
20,3007,6
20,3010,6
20,3011,6
20,3012,6
20,3014,6
20,3015,6
20,3016,6
20,3020,6
20,3021,6
20,3022,6
20,3023,6
20,3024,6
20,3025,6
20,3026,6
20,3231,2
20,3232,2
20,3233,2
20,3234,2
20,3235,2
20,3236,2
20,3237,2
20,3240,2
20,3241,2
20,3242,2
20,3243,2
20,3244,2
20,3245,2
20,3246,2
20,3250,2
20,3251,2
20,3252,2
20,3253,2
20,3254,2
20,3255,2
20,3256,2
20,3257,2
20,3260,2
20,3261,2
20,3262,2
20,3263,2
20,3264,2
20,3265,2
20,3266,2
20,3267,2
20,3270,2
20,3271,2
20,3272,2
20,3273,2
20,3274,2
20,3275,2
20,3276,2
20,3277,2
20,3300,2
20,3301,2
20,3302,2
20,3303,2
20,3304,2
20,3305,2
20,3306,2
20,3307,2
20,3310,2
20,3311,2
20,3312,2
20,3313,2
20,3314,2
20,3315,2
20,3316,2
20,3317,2
20,3320,4
20,3321,4
20,3322,4
20,3324,4
20,3327,4
20,3330,4
20,3331,4
20,3332,4
20,3333,4
20,3334,4
20,3335,4
20,3336,4
20,3337,4
20,3340,4
20,3432,4
20,3433,4
20,3434,4
20,3435,4
20,3436,4
20,3437,4
20,3456,4
20,3457,4
20,3460,4
20,3461,4
20,3462,4
20,3463,4
20,3464,4
20,3465,4
20,3466,4
20,3467,4
20,3470,4
20,3471,4
20,3472,4
20,3473,4
20,3474,4
20,3476,4
20,3477,4
20,3500,4
20,3501,4
20,3502,4
20,3503,4
20,3504,4
20,3505,4
20,3506,4
20,3507,4
20,3510,4
20,3511,4
20,3512,4
20,3513,4
20,3514,4
20,3515,4
20,3516,4
20,3517,4
20,3520,4
20,3521,4
20,3522,4
20,3523,4
20,3524,4
20,3525,4
20,3526,4
20,3527,4
20,3530,4
20,3531,4
20,3532,4
20,3533,4
20,3534,4
20,3535,4
20,3536,4
20,3537,4
20,3540,4
20,3545,4
20,3546,4
20,3547,4
20,3550,4
20,3551,4
20,3556,4
20,3557,4
20,3560,4
20,3561,4
20,3562,4
20,3563,4
20,3564,4
20,3565,4
20,3566,4
20,3567,4
20,3570,2
20,3571,2
20,3572,2
20,3573,2
20,3574,2
20,3577,2
20,3600,2
20,3601,2
20,3602,2
20,3603,2
20,3604,2
20,3605,2
20,3606,2
20,3607,2
20,3610,2
20,3611,2
20,3612,2
20,3613,2
20,3614,2
20,3615,2
20,3620,2
20,3621,2
20,3622,2
20,3623,2
20,3624,2
20,3625,2
20,3626,2
20,3627,2
20,3630,2
20,3631,2
20,3632,2
20,3633,2
20,3634,2
20,3652,2
20,3653,2
20,3654,2
20,3655,2
20,3656,2
20,3657,2
20,3660,2
20,3661,2
20,3662,2
20,3663,2
20,3664,2
20,3665,2
20,3666,2
20,3667,2
20,3670,2
20,3671,2
20,3672,2
20,3673,2
20,3674,2
20,3675,2
20,3676,2
20,3677,2
20,3700,18
20,3701,18
20,3702,18
20,3703,18
20,3704,18
20,3705,18
20,3706,2
20,3707,2
20,3710,2
20,3711,2
20,3712,4
20,3713,4
20,3714,4
20,3715,4
20,3716,4
20,3717,4
20,3720,8
20,3721,8
20,3722,8
20,3723,8
20,3724,16
20,3725,16
20,3726,16
20,3727,16
20,3730,16
20,3731,16
20,3732,16
20,3733,16
20,3734,16
20,3735,16
20,3736,16
20,3737,16
32,2776,1
32,3000,1
36,2653,1
36,2654,1
36,2655,1
36,2656,1
36,3555,1
36,3556,1
36,3557,1
36,3560,1
36,3561,1
36,3562,1
36,3563,1
36,3564,1
36,3565,1
36,3566,1
36,3567,1
36,3570,1
36,3571,1
36,3572,1
36,3573,1
36,3574,1
36,3575,1
36,3576,1
36,3577,1
36,3600,1
36,3601,1
36,3602,1
36,3603,1
36,3604,1
36,3605,1
40,2077,18
40,2100,18
40,2101,18
40,2102,18
40,2103,7
40,2104,11
40,2105,7
40,2106,7
40,2107,7
40,2110,7
40,2111,7
40,2112,18
40,2113,18
40,2114,18
40,2115,18
40,2121,3
40,2123,1
40,2124,2
40,2125,1
40,2127,1
40,2136,2
40,2137,3
40,2152,4
40,2155,1
40,2157,4
40,2161,1
40,2162,1
40,2166,1
40,2167,1
40,2170,1
40,2171,1
40,2173,2
40,2174,2
40,2175,10
40,2176,10
40,2202,10
40,2203,10
40,2205,10
40,2206,10
40,2207,10
40,2210,10
40,2211,10
40,2212,10
40,2213,10
40,2214,10
40,2215,10
40,2216,10
40,2217,10
40,2220,10
40,2221,10
40,2232,10
40,2233,10
40,2234,10
40,2235,10
40,2236,10
40,2237,10
40,2240,10
40,2241,10
40,2242,10
40,2243,10
40,2244,10
40,2247,10
40,2250,10
40,2251,10
40,2252,10
40,2253,10
40,2254,10
40,2255,10
40,2256,5
40,2257,5
40,2260,5
40,2261,5
40,2262,5
40,2263,5
40,2264,5
40,2265,5
40,2266,5
40,2267,5
40,2270,5
40,2312,5
40,2313,10
40,2314,10
40,2324,10
40,2325,10
40,2326,10
40,2327,10
40,2354,3
40,2355,3
40,2356,3
40,2357,4
40,2360,4
40,2361,4
40,2362,4
40,2363,4
40,2364,4
40,2365,4
40,2366,4
40,2367,4
40,2370,1
40,2371,1
40,2372,1
40,2373,1
40,2601,8
40,2602,8
40,2603,8
40,2604,8
40,2605,8
40,2606,8
40,2607,8
40,2610,8
40,2611,5
40,2612,8
40,2613,8
40,3233,6
40,3234,6
40,3235,6
40,3236,6
40,3237,6
40,3240,6
40,3241,6
40,3242,6
40,3243,6
40,3244,6
40,3245,6
40,3246,6
40,3247,6
40,3250,6
40,3251,6
40,3252,6
40,3253,6
40,3254,3
40,3255,3
40,3256,3
40,3257,3
40,3271,3
40,3272,3
40,3306,3
40,3307,3
40,3310,3
40,3311,3
40,3312,3
40,3313,3
40,3314,3
40,3315,3
40,3317,2
40,3320,2
40,3322,31
40,3323,31
40,3324,31
40,3325,31
40,3326,31
40,3327,31
40,3330,31
40,3331,31
40,3332,31
40,3333,31
40,3334,15
40,3335,16
40,3336,15
40,3337,15
40,3340,15
40,3341,15
40,3342,15
40,3343,15
40,3344,7
40,3345,15
40,3346,31
40,3347,31
40,3350,31
40,3351,31
40,3352,18
40,3354,31
40,3355,31
40,3356,31
40,3357,31
40,3360,31
40,3361,31
40,3362,31
40,3363,31
40,3364,31
40,3365,31
40,3366,31
40,3367,31
40,3370,31
40,3371,31
40,3372,31
40,3373,31
40,3374,31
40,3375,18
40,3376,31
40,3377,31
40,3412,15
40,3413,15
40,3414,15
40,3534,2
40,3535,2
40,3536,2
40,3537,2
40,3540,1
40,3541,1
40,3542,1
40,3543,1
40,3544,2
40,3545,2
40,3546,2
41,2000,1
41,2002,4
41,2003,4
41,2004,4
41,2005,4
41,2006,4
41,2010,3
41,2011,1
41,2012,1
41,2013,1
41,2014,1
41,2015,1
41,2027,1
41,2030,1
41,2031,1
41,2032,1
41,2035,4
41,2036,4
41,2037,4
41,2040,4
41,2041,4
41,2042,4
41,2043,4
41,2044,4
41,2045,4
41,2046,1
41,2047,1
41,2050,1
41,2051,1
41,2052,1
41,2053,1
41,2055,1
41,2056,1
41,2131,1
41,2132,1
41,2133,4
41,2134,4
41,2135,4
41,2140,4
41,2146,4
41,2147,4
41,2150,4
41,2261,1
41,2262,1
41,2263,1
41,2317,1
41,2320,1
41,2321,1
41,2322,1
41,2323,1
41,2324,1
41,2325,1
41,2326,1
41,2327,1
41,2332,1
41,2333,1
41,2334,1
41,2335,1
41,2336,1
41,2337,1
41,2340,1
41,2341,1
41,2342,1
41,2343,1
41,2344,1
41,2345,2
41,2347,2
41,2353,1
41,2354,1
41,2355,1
41,2356,1
41,2357,1
41,2360,1
41,2361,1
41,2362,1
41,2363,1
41,2364,1
41,2365,1
41,2366,1
41,2367,1
41,2370,1
41,2371,1
41,2372,1
41,2405,1
41,2406,1
41,2407,4
41,2410,3
41,2411,1
41,2413,3
41,2414,3
41,2415,3
41,2416,3
41,2417,3
41,2420,3
41,2421,3
41,2422,3
41,2423,3
41,2424,2
41,2425,2
41,2426,2
41,2427,2
41,2430,2
41,2431,2
41,2432,2
41,2433,1
41,2436,1
41,2443,1
41,2444,1
41,2445,1
41,2446,1
41,2447,1
41,2451,1
41,2466,1
41,2467,1
41,2470,1
41,2471,1
41,2472,1
41,2473,1
41,2474,1
41,2475,1
41,2477,1
41,2500,1
41,2501,1
41,2515,3
41,2516,3
41,2517,3
41,2520,3
41,2521,3
41,2522,3
41,3026,1
41,3027,1
41,3030,1
41,3031,1
41,3032,1
41,3033,1
41,3363,3
41,3364,3
41,3365,3
41,3366,3
41,3367,3
41,3370,3
41,3371,15
41,3372,15
41,3373,15
41,3374,15
41,3375,15
41,3376,15
41,3377,15
41,3400,15
41,3401,15
41,3402,15
41,3403,15
41,3404,15
41,3405,15
41,3406,15
41,3407,15
41,3411,15
41,3412,12
41,3413,3
41,3414,3
41,3415,3
41,3430,2
41,3431,1
41,3432,1
41,3433,1
41,3434,1
41,3436,1
41,3437,1
41,3440,1
41,3441,1
41,3442,1
41,3443,1
41,3445,1
41,3446,1
41,3447,1
41,3450,1
41,3452,2
41,3453,2
41,3454,2
41,3455,2
41,3456,2
41,3457,2
41,3460,2
41,3462,2
41,3463,2
41,3464,2
41,3465,2
41,3544,1
41,3545,1
41,3546,1
41,3547,1
41,3553,1
41,3554,1
41,3555,1
41,3556,1
41,3557,1
41,3560,1
41,3561,1
41,3562,1
41,3563,1
41,3571,1
41,3572,1
41,3576,1
41,3577,1
41,3600,1
41,3601,1
41,3602,1
41,3603,1
41,3604,1
41,3605,1
41,3606,1
41,3607,1
41,3610,1
41,3611,1
41,3612,1
42,2103,2
42,2104,2
42,2105,2
42,2106,2
42,2107,2
42,2110,2
42,2111,2
42,2112,2
42,2113,2
42,2114,2
42,2115,2
42,2116,1
42,2117,1
42,2120,1
42,2121,1
42,2122,1
42,2123,1
42,2124,1
42,2125,1
42,2126,1
42,2127,1
42,2130,1
42,2131,1
42,2132,1
42,2133,1
42,2134,1
42,2135,1
42,2136,1
42,2137,2
42,2140,2
43,3301,3
43,3302,3
43,3303,58513
43,3304,58510
43,3306,58510
43,3332,58513
43,3333,58513
43,3334,58513
43,3336,3
